06049,California,Modoc,,,76.9,74.7,79.2,,,,,,,,,,,,,,,,167,463,381,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,16,16,15,17,10,10,11,,,1390,16,1664,17,,,,,,,,,,,,,,,,,,,,10,16,8,30,,,,,,,,,,,,,,,,34,33,36,621,14,12,16,93,5,4,7,80,1252:1,,,,,,2.6,,,,,2.4,,,,,0.03,13883,-153,31832,52617,0.60,0.51,0.70,46838,38664,55012,,,,,,,,,,34292,4134,64450,53098,48989,57207,57,,16,35,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,800,13,34,2752,77,72,81,373,11,6,16,75,2708,70,80,8763,19.4,28.7,95,1.1,470,5.4,108,1.2,32,0.4,1316,15.0,6715,76.6,285,3,0,7,49.8,6776,70.0
06051,California,Mono,,,103.3,92.2,114.4,,,,,,,,,,,,,,,,101,175,140,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,13,12,14,9,9,10,9,71,1240,9,2448,17,,,,,,,,,,,,,,,,,,,,10,10,5,19,,,,,,,,,,,,,,,,32,31,33,1119,12,10,14,154,6,4,8,103,969:1,143,95,,,,2.5,,,2.2,3.2,2.3,,,2.0,2.7,0.06,19826,5744,47379,49597,0.96,0.68,1.23,73204,60232,86176,,,,,,,,,,53611,44022,63200,72052,56084,88020,52,,16,34,6,9,,,,,,,,,,,,,,,,,,,10,12,5,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1200,21,199,3535,68,67,69,474,9,5,14,89,4608,85,93,14534,17.3,17.2,106,0.7,428,2.9,354,2.4,52,0.4,3970,27.3,9515,65.5,439,3,1,5,46.8,6509,45.8
06053,California,Monterey,256,54,82.2,81.9,82.5,92.3,78.6,106.1,86.7,85.6,87.9,78.6,76.9,80.4,83.1,82.5,83.7,81.3,80.8,81.8,3533,259,250,267,,,,177,153,201,386,326,447,240,227,252,289,273,304,167,37,31,42,,,,,,,,,,42,36,49,21,12,34,185,4,4,5,,,,,,,,,,5,4,5,4,2,5,13,12,15,13,12,14,12,11,12,753,214,43610,10,21089,5,211,16,14,18,,,,,,,34,18,58,11,9,14,26,21,31,322,11,9,12,,,,6,3,11,13,7,23,11,9,12,11,9,13,32,31,34,38218,16,14,17,4563,4,3,5,57,1766:1,5269,87,7,5,9,2.5,3.1,2.3,2.4,3.3,2.4,3.0,2.1,2.3,3.1,0.28,13641,-3735,43540,47927,0.91,0.85,0.97,85031,82239,87823,71602,64298,78906,87705,78818,96592,69458,63235,75681,62876,60244,65508,94279,91247,97311,73,54,40,22,124,4,8,7,9,,,,,,,13,7,23,12,10,13,3,2,4,200,9,8,10,9,,,,,,,,,,4,3,5,16,13,19,206,9,8,11,,,,,,,,,,10,8,12,10,8,13,,1105,50400,22,674,66346,52,51,53,23077,18,17,19,88,112319,87,89,430906,25.9,14.5,10630,2.5,11470,2.7,29240,6.8,2552,0.6,257438,59.7,124996,29.0,68607,17,16,18,49.2,40742,9.8
06055,California,Napa,38,18,82.1,81.6,82.5,,,,88.8,86.1,91.5,79.4,76.4,82.3,86.5,84.8,88.2,80.8,80.2,81.4,1246,236,222,250,,,,156,120,199,270,183,386,180,155,205,270,250,290,30,26,18,38,,,,,,,,,,,,,,,,30,3,2,4,,,,,,,,,,,,,,,,11,10,12,12,11,13,9,9,10,267,225,10660,8,3589,3,54,13,10,17,,,,,,,,,,,,,,,,78,8,6,10,,,,,,,,,,6,4,9,10,8,14,30,29,31,8186,10,9,12,1352,5,3,6,74,1346:1,1689,88,3,2,5,2.8,3.5,2.6,2.5,3.2,2.7,3.4,2.6,2.3,3.1,0.18,20282,5284,55534,58708,0.95,0.86,1.03,92149,83371,100927,88727,66424,111030,116875,100612,133138,84861,25978,143744,71915,66153,77677,100792,97407,104177,48,69,34,25,48,7,1,1,2,,,,,,,,,,,,,,,,82,10,8,13,12,,,,,,,,,,4,2,8,14,11,19,48,7,5,9,,,,,,,,,,,,,,,,,201,13600,15,564,31424,65,63,66,8144,17,16,19,90,43842,89,91,135965,19.9,20.3,2793,2.1,1757,1.3,12288,9.0,580,0.4,47313,34.8,69932,51.4,9612,7,7,8,50.2,18290,13.4
06057,California,Nevada,63,32,80.8,80.2,81.4,,,,86.4,81.3,91.5,,,,85.1,82.4,87.8,80.5,79.8,81.1,1278,289,270,308,,,,,,,,,,166,122,220,301,280,322,30,44,30,63,,,,,,,,,,,,,,,,25,4,3,6,,,,,,,,,,,,,,,,11,10,12,14,12,15,8,7,8,123,140,10310,10,8507,9,68,23,18,29,,,,,,,,,,,,,,,,90,13,10,16,,,,,,,,,,,,,,,,30,29,32,4347,8,7,9,699,4,3,5,80,1245:1,953,90,,,,3.0,,,2.6,3.1,2.8,,,2.6,2.9,0.13,12678,2243,48054,61782,0.78,0.71,0.84,74158,66311,82005,72500,10265,134735,51690,417,102963,78375,45939,110811,62083,47454,76712,68952,65152,72752,46,72,25,25,43,10,3,2,4,,,,,,,,,,,,,,,,104,19,15,23,21,,,,,,,,,,,,,,,,66,13,10,17,,,,,,,,,,,,,,,,,15,8100,2,222,30605,75,73,77,7521,19,17,21,88,36008,86,90,99606,16.8,28.9,526,0.5,1316,1.3,1461,1.5,215,0.2,9731,9.8,84294,84.6,1167,1,1,2,50.9,41614,42.1
06059,California,Orange,2459,63,82.8,82.6,82.9,82.5,80.6,84.4,87.2,86.9,87.5,80.4,79.4,81.3,83.2,82.9,83.4,81.6,81.4,81.7,24428,225,222,228,257,204,319,152,147,157,324,298,349,243,236,249,247,242,251,735,26,25,28,,,,21,18,25,30,18,48,28,26,31,27,23,30,780,3,3,3,,,,3,2,3,4,3,6,3,3,4,3,2,3,11,10,12,11,10,12,10,10,11,6985,260,264340,8,33752,1,1477,16,15,16,,,,4,3,5,18,12,25,11,10,12,25,24,27,1525,7,7,7,,,,5,4,5,10,7,14,8,7,8,7,7,8,34,33,35,211263,11,10,11,27232,4,3,4,74,1354:1,39379,91,4,4,5,3.1,3.8,2.8,2.7,3.5,3.0,3.8,2.6,2.5,3.3,0.24,12608,-534,53532,64333,0.83,0.82,0.85,98786,96349,101223,77149,69389,84909,96959,94762,99156,81754,76328,87180,74319,72666,75972,105133,103974,106292,49,49,34,25,788,4,2,2,2,,,,1,1,1,5,3,8,3,3,4,1,1,2,1659,10,9,10,10,,,,6,5,7,8,5,12,5,5,6,15,14,16,772,5,5,5,,,,2,2,3,8,5,12,4,3,4,7,7,8,,,318100,,2684,595228,57,57,58,199827,20,19,20,92,956783,92,92,3166857,21.5,15.7,53312,1.7,33201,1.0,711753,22.5,12233,0.4,1070133,33.8,1242338,39.2,279331,9,,,50.7,4315,0.1
06061,California,Placer,157,25,82.3,82.0,82.6,80.6,75.8,85.5,88.5,87.0,90.0,79.5,77.5,81.6,85.1,83.9,86.2,81.8,81.4,82.1,3491,229,221,237,382,264,534,124,104,145,274,216,344,187,165,209,244,234,254,88,25,20,31,,,,,,,,,,28,17,44,23,18,30,85,3,3,4,,,,,,,,,,,,,,,,10,9,11,12,11,13,8,7,8,367,109,31230,8,17793,5,174,15,12,17,,,,,,,,,,11,7,17,17,14,19,208,8,7,9,,,,,,,,,,6,4,9,9,8,10,31,30,33,13431,6,5,7,2442,3,2,3,69,1455:1,5006,91,6,4,7,3.2,3.7,2.7,2.8,3.3,3.1,3.6,2.6,2.6,3.1,0.07,11789,2626,62371,81451,0.77,0.74,0.80,100662,96686,104638,59211,16640,101782,120873,108535,133211,79063,50197,107929,77606,72844,82368,93831,91521,96141,26,45,28,22,149,7,2,1,2,,,,,,,,,,3,1,5,2,1,2,278,13,11,14,14,,,,9,5,15,,,,9,5,13,14,12,16,142,7,6,8,,,,,,,,,,5,2,8,8,7,10,,247,42300,6,470,106894,73,72,74,20740,15,14,16,91,132569,90,92,402950,21.9,20.4,7047,1.7,4310,1.1,35079,8.7,1183,0.3,59347,14.7,284430,70.6,6094,2,1,2,51.2,48039,13.8
06063,California,Plumas,,,77.4,75.8,79.0,,,,,,,,,,86.4,73.8,99.0,76.9,75.1,78.8,340,413,360,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,13,14,13,15,8,8,9,18,109,2500,13,214,1,13,23,12,39,,,,,,,,,,,,,,,,30,23,15,33,,,,,,,,,,,,,,,,33,31,34,763,8,6,9,136,4,3,5,37,2710:1,108,88,,,,2.7,,,2.4,2.8,2.6,,,2.3,2.7,0.06,15511,4972,45981,65837,0.70,0.57,0.82,58489,47999,68979,,,,,,,,,,67722,46295,89149,59728,51338,68118,57,73,27,28,12,15,,,,,,,,,,,,,,,,,,,21,20,11,32,22,,,,,,,,,,,,,,,,15,16,9,26,,,,,,,,,,,,,,,,,0,1500,0,0,6077,73,69,77,1136,14,11,17,81,6776,79,84,18967,17.4,30.4,197,1.0,595,3.1,207,1.1,40,0.2,1847,9.7,15655,82.5,216,1,0,2,50.2,14810,74.0
06065,California,Riverside,2657,93,80.0,79.9,80.1,77.4,75.4,79.4,86.1,85.4,86.7,76.1,75.6,76.6,81.7,81.4,81.9,79.0,78.8,79.1,26085,325,321,329,497,432,562,183,172,194,465,446,483,286,280,292,362,355,369,848,34,32,37,,,,22,15,31,55,44,68,35,32,37,32,28,37,874,4,4,4,,,,3,2,4,7,6,9,4,4,4,4,3,5,13,12,14,13,12,14,11,10,12,9446,464,216050,9,152519,7,1595,22,20,23,44,27,69,6,4,9,27,22,31,13,12,14,35,33,37,2062,12,12,13,24,16,36,5,4,7,16,14,18,12,11,12,13,12,14,38,37,39,183711,13,12,13,22185,3,3,4,58,1733:1,31970,91,8,7,9,2.9,3.6,2.6,2.7,3.2,2.7,3.4,2.3,2.5,3.0,0.13,12952,-1377,42155,52517,0.80,0.79,0.82,76409,74660,78158,62935,52985,72885,90165,85250,95080,68511,65525,71497,61637,60664,62610,78847,77272,80422,65,41,30,25,378,2,4,4,5,,,,1,0,2,15,13,17,5,4,5,3,2,3,1445,12,11,12,12,16,8,28,8,6,10,7,5,9,6,6,7,18,17,19,1016,8,8,9,22,13,36,3,2,5,14,11,16,6,5,7,11,10,12,,1617,287800,6,625,497259,68,67,68,137012,19,19,20,89,657815,89,90,2489188,24.6,15.2,156114,6.3,49585,2.0,184017,7.4,11766,0.5,1259524,50.6,825484,33.2,182640,8,,,50.1,101212,4.6
06067,California,Sacramento,948,55,79.2,79.1,79.4,75.0,72.9,77.1,84.3,83.9,84.8,74.3,73.8,74.8,81.7,81.3,82.2,78.6,78.4,78.8,17287,335,329,340,492,418,566,220,210,229,556,535,577,280,268,291,345,338,352,595,41,38,44,,,,30,24,38,69,57,81,40,35,46,37,31,42,663,5,5,5,,,,5,4,6,8,7,10,5,4,6,4,3,4,12,11,13,13,12,14,10,10,11,4371,339,168410,11,59972,4,860,18,17,20,32,15,58,5,3,6,33,28,38,13,11,15,23,21,25,1167,11,10,12,16,8,28,6,5,7,17,15,20,10,8,11,12,11,13,35,34,36,79690,8,8,9,10948,3,2,4,75,1337:1,15152,87,8,7,8,2.8,3.1,2.3,2.6,3.1,2.7,3.0,2.1,2.4,2.9,0.13,12894,-2205,50330,55284,0.91,0.89,0.93,72953,70265,75641,54698,44761,64635,76909,73676,80142,53396,50905,55887,61104,58527,63681,77456,76182,78730,60,46,38,27,437,4,6,6,7,,,,4,3,5,21,18,23,6,5,7,4,3,4,990,13,12,13,13,,,,8,6,9,8,6,10,8,6,9,17,16,18,748,10,9,10,,,,5,4,6,21,18,24,7,6,8,10,9,11,,814,163900,5,1281,314234,57,57,58,92776,17,17,18,90,494580,90,91,1559146,23.3,14.8,150767,9.7,24872,1.6,272822,17.5,20270,1.3,372573,23.9,669654,43.0,89534,6,,,51.1,29257,2.1
06069,California,San Benito,32,49,81.9,81.1,82.7,,,,90.3,82.5,98.1,,,,82.7,81.4,84.0,81.0,79.7,82.2,507,252,229,274,,,,,,,,,,252,221,284,264,227,301,20,31,19,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,14,12,11,14,11,10,12,53,103,4220,7,1491,3,26,14,9,20,,,,,,,,,,13,7,22,16,8,29,79,19,15,23,,,,,,,,,,16,11,21,24,17,33,32,31,33,4199,11,9,13,741,4,3,6,39,2562:1,866,90,,,,2.9,,,2.8,3.4,2.7,,,2.6,3.1,0.07,11010,-1804,45457,59370,0.77,0.66,0.87,91185,78525,103845,83333,31208,135458,128750,78407,179093,118322,86091,150553,72329,66356,78302,104277,95668,112886,56,47,17,21,18,4,3,2,6,,,,,,,,,,,,,,,,30,10,7,14,10,,,,,,,,,,6,3,10,15,8,25,24,8,5,12,,,,,,,,,,,,,,,,,53,7500,7,300,12013,65,63,68,2785,15,13,18,92,16826,90,93,64055,25.5,13.5,689,1.1,2028,3.2,2756,4.3,350,0.5,39212,61.2,20392,31.8,4971,9,7,10,49.7,13267,24.0
06071,California,San Bernardino,2747,132,77.6,77.5,77.7,75.0,73.2,76.8,85.6,84.9,86.3,73.1,72.6,73.5,79.6,79.4,79.8,75.8,75.6,76.0,26337,395,390,399,550,472,628,204,192,215,587,567,607,340,333,347,458,449,467,1055,46,43,49,,,,37,27,48,86,74,99,43,40,47,41,35,47,1191,6,5,6,,,,5,4,7,11,9,12,5,5,6,5,4,5,14,13,15,13,12,14,12,11,13,4730,267,206710,10,173574,9,1048,16,15,17,,,,4,2,6,21,18,25,10,9,11,29,26,31,2192,15,14,15,21,12,34,7,6,9,22,19,24,13,12,14,17,16,19,38,36,39,164814,13,12,13,22438,4,3,5,76,1316:1,28100,89,9,9,10,2.8,3.7,2.4,2.7,3.1,2.6,3.5,2.1,2.5,2.9,0.16,13623,-1223,41146,48935,0.84,0.82,0.86,65984,63877,68091,60417,51660,69174,83070,79031,87109,50567,47370,53764,63663,62323,65003,70388,68926,71850,72,41,28,28,412,3,7,6,7,,,,3,2,4,23,20,25,6,5,6,4,4,5,1167,11,10,12,11,,,,6,4,8,6,5,8,6,6,7,20,19,22,1180,11,10,12,,,,4,3,6,23,20,26,7,7,8,15,14,17,,3026,259100,12,930,384774,60,59,61,115527,18,18,19,87,559777,87,88,2189183,26.0,12.2,177458,8.1,47038,2.1,183209,8.4,10879,0.5,1201620,54.9,577876,26.4,153812,8,,,50.2,96357,4.7
06073,California,San Diego,1748,46,81.8,81.7,81.9,77.5,75.8,79.2,87.2,86.8,87.6,77.4,76.9,77.9,82.8,82.6,83.0,81.2,81.1,81.3,28272,256,253,259,435,379,492,169,162,175,420,402,438,243,237,249,265,261,269,935,33,30,35,69,33,126,26,21,32,65,53,77,32,29,35,29,26,33,1087,4,3,4,,,,3,2,3,8,7,10,4,3,4,3,3,3,11,10,12,12,11,13,9,9,10,13249,470,305100,9,85525,3,1724,17,16,18,46,30,69,5,4,6,27,22,31,11,10,12,24,22,25,1824,8,7,8,16,10,25,5,4,6,11,9,13,8,7,9,8,8,9,32,31,33,222201,11,10,11,27812,4,3,4,89,1130:1,32463,87,5,5,6,3.1,3.7,2.7,2.7,3.5,2.9,3.7,2.5,2.6,3.3,0.19,16011,2528,50721,58779,0.86,0.85,0.88,87126,84656,89596,63418,52777,74059,101100,98667,103533,56082,52928,59236,64410,63127,65693,92777,91483,94071,50,50,30,25,1007,5,3,3,3,12,7,20,1,1,2,11,9,12,3,3,3,2,2,2,2121,12,12,13,13,14,7,24,6,5,8,10,8,12,7,6,7,17,16,18,1104,7,6,7,13,6,23,2,1,3,12,10,14,4,4,5,9,8,10,,1442,310300,5,1568,609350,54,53,54,225465,20,20,21,92,1038180,92,92,3332427,21.2,14.9,156539,4.7,44649,1.3,427698,12.8,19979,0.6,1144376,34.3,1479655,44.4,200324,6,,,49.6,102054,3.3
06075,California,San Francisco,222,19,83.7,83.5,83.9,77.8,72.8,82.7,87.8,87.4,88.2,71.9,71.0,72.8,84.1,83.3,84.9,83.3,83.0,83.6,7396,248,242,253,544,394,733,142,135,149,721,680,763,269,252,286,232,223,241,140,30,25,35,,,,23,16,31,66,42,100,34,24,46,25,18,34,174,3,2,3,,,,3,2,4,6,4,10,3,3,5,2,1,2,9,8,10,10,9,11,9,9,10,12013,1516,92090,11,2436,0,1186,45,43,48,,,,7,5,9,158,138,179,47,40,54,42,38,45,275,5,4,5,,,,3,3,4,13,9,17,4,3,5,4,3,5,33,32,34,35113,6,5,6,3056,2,2,3,114,878:1,4055,85,2,1,3,3.0,3.2,2.2,,3.6,3.0,3.4,,,3.4,0.19,17228,200,81144,99911,0.81,0.79,0.83,121722,113888,129556,49583,34490,64676,101563,97239,105887,38862,33436,44288,82442,76350,88534,151154,148329,153979,49,61,36,27,331,8,5,4,5,,,,2,1,2,34,28,41,8,6,10,2,2,3,459,9,8,10,10,,,,5,4,7,10,7,15,8,6,10,12,11,14,224,5,4,6,,,,2,1,2,33,27,41,7,5,10,4,3,4,,394,46700,8,4366,137679,38,37,39,57313,16,16,17,89,323945,89,90,866606,13.5,16.6,43404,5.0,6357,0.7,316220,36.5,3942,0.5,131965,15.2,342839,39.6,91297,11,11,11,49.0,0,0.0
06077,California,San Joaquin,793,100,77.7,77.5,77.9,75.3,72.6,78.1,82.5,81.8,83.1,71.2,70.4,72.1,80.0,79.5,80.4,76.6,76.3,77.0,9284,393,385,401,527,412,665,277,261,293,661,623,698,328,315,342,431,417,444,390,48,43,52,,,,39,29,51,117,92,146,42,36,48,41,33,52,387,6,5,6,,,,4,3,6,12,9,15,5,4,6,5,4,6,13,12,14,14,13,15,12,11,12,1366,222,85740,12,31081,5,407,18,16,20,,,,5,3,8,27,20,36,13,11,15,27,23,30,809,16,14,17,,,,10,8,13,25,20,30,14,12,16,17,15,19,37,35,38,46804,10,9,12,6990,3,2,4,40,2485:1,9718,86,9,8,10,2.6,3.0,2.2,2.5,3.1,2.5,2.9,2.0,2.3,2.9,0.13,12501,-2302,44719,52242,0.86,0.82,0.89,70685,67413,73957,70521,45224,95818,82712,74711,90713,50614,45377,55851,59694,57831,61557,78042,75223,80861,62,47,30,27,237,5,10,9,10,,,,5,4,7,41,34,47,9,8,11,5,4,6,407,11,10,12,11,,,,8,6,10,7,4,11,7,5,8,17,15,20,463,12,11,13,,,,8,6,11,35,28,41,10,8,11,12,10,14,,840,94500,9,864,133381,58,57,59,40111,18,17,19,86,199016,86,87,767967,26.7,13.3,54715,7.1,15832,2.1,138774,18.1,6651,0.9,324963,42.3,225812,29.4,60993,9,8,9,50.1,58065,8.5
06079,California,San Luis Obispo,116,27,81.8,81.5,82.1,82.1,76.7,87.6,86.6,84.2,88.9,84.8,80.1,89.4,84.4,83.2,85.6,81.3,80.9,81.7,2733,256,245,266,323,197,498,198,153,252,222,156,306,213,190,236,270,258,283,56,28,21,37,,,,,,,,,,32,20,47,27,18,38,74,4,3,5,,,,,,,,,,5,4,7,4,2,5,11,10,12,13,12,14,9,8,9,383,155,25660,9,10932,4,180,21,18,24,,,,,,,,,,13,9,20,25,21,29,197,10,9,11,,,,,,,,,,9,6,12,11,9,12,30,29,31,12969,8,7,9,2028,4,3,5,84,1186:1,2694,92,2,1,3,3.1,3.5,2.6,2.6,3.4,2.9,3.4,2.7,2.5,3.2,0.09,14399,1412,46352,62397,0.74,0.70,0.79,79455,73320,85590,69750,33990,105510,76132,67677,84587,85125,22528,147722,64765,60410,69120,80948,78171,83725,44,62,25,26,110,9,2,1,2,,,,,,,,,,2,1,4,2,1,2,262,17,14,19,19,,,,,,,,,,7,4,12,20,17,23,134,9,8,11,,,,,,,,,,,,,,,,,302,22700,13,565,66635,63,61,64,19059,18,17,20,89,94728,88,90,282249,17.4,21.4,5038,1.8,4024,1.4,11420,4.0,532,0.2,65613,23.2,192205,68.1,7485,3,2,3,49.5,44750,16.6
